,movie_id,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Action
1118,tt2017020,5.4,34229,The Smurfs 2,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",33,"Jul 31, 2013",The Smurfs 2,"$110,000,000","$71,017,784",348547523.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1119,tt2042568,7.5,123759,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"Drama,Music",94,"Dec 6, 2013",Inside Llewyn Davis,"$11,000,000","$13,248,209",32943247.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1120,tt2133191,7.5,751,Beautiful,Beautiful,2011,120.0,"Biography,Drama,Family",1,"Sep 29, 2000",Beautiful,"$9,000,000","$3,134,509",3134509.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1121,tt2183034,5.8,17627,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",62,"Jul 2, 2014",Earth to Echo,"$13,000,000","$38,934,842",42174545.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1122,tt2278388,8.1,633604,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,99.0,"Adventure,Comedy,Crime",27,"Mar 7, 2014",The Grand Budapest Hotel,"$31,000,000","$59,076,019",163981261.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1123,tt2322441,4.1,279126,Fifty Shades of Grey,Fifty Shades of Grey,2015,125.0,"Drama,Romance,Thriller",78,"Feb 13, 2015",Fifty Shades of Grey,"$40,000,000","$166,167,230",570998101.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1124,tt2325977,5.2,7999,Strangerland,Strangerland,2015,112.0,"Drama,Mystery,Thriller",27,"Jul 10, 2015",Strangerland,"$10,000,000","$17,472",161097.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1125,tt2345112,6.4,14036,Parkland,Parkland,2013,93.0,"Drama,History,Mystery",100,"Oct 4, 2013",Parkland,"$10,000,000","$641,439",1616353.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1126,tt2347134,7.2,2010,Unforgiven,Yurusarezaru mono,2013,135.0,"Action,Crime,Drama",70,"Aug 7, 1992",Unforgiven,"$14,400,000","$101,157,447",159157447.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1127,tt7394636,6.3,562,Unforgiven,Neproshchennyy,2018,106.0,Drama,70,"Aug 7, 1992",Unforgiven,"$14,400,000","$101,157,447",159157447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1128,tt2403815,5.3,596,Aroused,Aroused,2013,66.0,Documentary,64,"May 3, 2013",Aroused,"$150,000",$0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1129,tt2510028,6.6,6861,Frontera,Frontera,2014,103.0,"Drama,Thriller,Western",63,"Sep 5, 2014",Frontera,"$2,300,000","$59,696",59696.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1130,tt2618368,6.5,975,Gloria,Gloria,2014,126.0,"Biography,Drama,Music",91,"Jan 22, 1999",Gloria,"$30,000,000","$4,167,493",4967493.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1131,tt2425486,6.8,7640,Gloria,Gloria,2013,110.0,"Comedy,Drama,Romance",91,"Jan 22, 1999",Gloria,"$30,000,000","$4,167,493",4967493.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1132,tt2718492,7.4,46819,Ida,Ida,2013,82.0,Drama,3,"May 2, 2014",Ida,"$2,600,000","$3,827,060",15298355.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1133,tt2737304,6.6,218063,Bird Box,Bird Box,2018,124.0,"Drama,Horror,Sci-Fi",17,"Dec 13, 2018",Bird Box,"$19,800,000",$0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1134,tt3018070,5.1,3011,Stonewall,Stonewall,2015,129.0,"Drama,History",49,"Jul 26, 1996",Stonewall,"$2,000,000","$304,602",304602.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1135,tt3381008,6.2,82123,The Brothers Grimsby,Grimsby,2016,83.0,"Action,Adventure,Comedy",39,"Mar 11, 2016",The Brothers Grimsby,"$35,000,000","$6,864,016",28720470.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1136,tt3485166,6.6,2387,Pirates,Hae-jeok: Ba-da-ro gan san-jeok,2014,130.0,"Action,Adventure,Comedy",31,"Jul 1, 1986",Pirates,"$40,000,000","$1,641,825",6341825.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1137,tt3511596,5.0,3974,Close Range,Close Range,2015,80.0,"Action,Crime",74,"Dec 11, 2015",Close Range,"$3,000,000",$0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1138,tt0470752,7.7,424542,Ex Machina,Ex Machina,2014,108.0,"Drama,Mystery,Sci-Fi",72,"Apr 10, 2015",Ex Machina,"$13,000,000","$25,440,971",38358392.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1139,tt1126591,6.4,71021,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",24,"Nov 24, 2010",Burlesque,"$55,000,000","$39,440,655",90552675.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1140,tt1193631,6.2,53081,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance",9,"Aug 6, 2010",Step Up 3D,"$30,000,000","$42,400,223",165889117.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1141,tt1210819,6.4,208827,The Lone Ranger,The Lone Ranger,2013,150.0,"Action,Adventure,Western",13,"Jul 2, 2013",The Lone Ranger,"$275,000,000","$89,302,115",260002115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1142,tt1233301,6.2,38477,Ironclad,Ironclad,2011,121.0,"Action,Adventure,Drama",25,"Jul 8, 2011",Ironclad,"$25,000,000",$0,5297411.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1143,tt1244659,6.5,15673,Extraordinary Measures,Extraordinary Measures,2010,106.0,Drama,33,"Jan 22, 2010",Extraordinary Measures,"$31,000,000","$12,482,741",15826984.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1144,tt1321509,5.7,42042,Death at a Funeral,Death at a Funeral,2010,92.0,Comedy,64,"Apr 16, 2010",Death at a Funeral,"$21,000,000","$42,739,347",48977233.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1145,tt1321509,5.7,42042,Death at a Funeral,Death at a Funeral,2010,92.0,Comedy,53,"Aug 17, 2007",Death at a Funeral,"$20,000,000","$8,580,428",46790428.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1146,tt1321870,6.7,195560,Gangster Squad,Gangster Squad,2013,113.0,"Action,Crime,Drama",4,"Jan 11, 2013",Gangster Squad,"$60,000,000","$46,000,903",104100903.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1147,tt1365519,6.3,163560,Tomb Raider,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",70,"Mar 16, 2018",Tomb Raider,"$90,000,000","$58,250,803",273477501.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1148,tt1447793,5.8,5461,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,84.0,"Comedy,Romance",26,"May 1, 2010",My Girlfriend's Boyfriend,"$1,400,000",$0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1149,tt1487931,5.7,4984,Khumba,Khumba,2013,85.0,"Adventure,Animation,Family",54,"Dec 6, 2013",Khumba,"$15,000,000",$0,20898221.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1150,tt1532503,7.2,83770,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance",57,"Jun 3, 2011",Beginners,"$3,200,000","$5,790,894",14314407.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1151,tt1594562,5.5,31089,The Innkeepers,The Innkeepers,2011,101.0,"Drama,Horror,Mystery",78,"Feb 3, 2012",The Innkeepers,"$750,000","$78,396",1011535.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1152,tt1632708,6.6,317338,Friends with Benefits,Friends with Benefits,2011,109.0,"Comedy,Romance",55,"Jul 22, 2011",Friends with Benefits,"$35,000,000","$55,802,754",146595891.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1153,tt1645170,6.4,250976,The Dictator,The Dictator,2012,83.0,Comedy,96,"May 16, 2012",The Dictator,"$65,000,000","$59,650,222",180148897.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1154,tt1673697,7.0,12143,The Sapphires,The Sapphires,2012,103.0,"Biography,Comedy,Drama",3,"Mar 22, 2013",The Sapphires,"$9,000,000","$2,450,867",20395040.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1155,tt1691916,6.4,39282,Before I Fall,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",12,"Mar 3, 2017",Before I Fall,"$5,000,000","$12,241,072",18945682.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1156,tt1694021,5.3,7006,Into the Grizzly Maze,Into the Grizzly Maze,2015,94.0,"Action,Adventure,Drama",47,"May 19, 2015",Into the Grizzly Maze,"$10,000,000",$0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1157,tt1712170,5.1,30951,Alex Cross,Alex Cross,2012,101.0,"Action,Crime,Mystery",100,"Oct 19, 2012",Alex Cross,"$35,000,000","$25,888,412",35426759.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1158,tt1727776,6.3,40479,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015,93.0,"Action,Comedy,Horror",25,"Oct 30, 2015",Scouts Guide to the Zombie Apocalypse,"$15,000,000","$3,703,046",15554855.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1159,tt1756851,4.8,9774,Twixt,Twixt,2011,88.0,"Comedy,Fantasy,Horror",66,"Jul 23, 2013",Twixt,"$7,000,000",$0,1268346.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1160,tt1840417,7.1,70308,The Words,The Words,2012,102.0,"Drama,Mystery,Romance",46,"Sep 7, 2012",The Words,"$6,000,000","$11,494,838",16369708.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1161,tt1974419,6.2,72359,The Neon Demon,The Neon Demon,2016,117.0,"Horror,Thriller",68,"Jun 24, 2016",The Neon Demon,"$7,500,000","$1,333,124",3559803.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1162,tt2006295,6.9,32263,The 33,The 33,2015,127.0,"Biography,Drama,History",78,"Nov 13, 2015",The 33,"$25,000,000","$12,227,722",28400715.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1163,tt2011276,5.5,8219,Banshee Chapter,Banshee Chapter,2013,87.0,"Horror,Sci-Fi,Thriller",30,"Jan 10, 2014",Banshee Chapter,"$950,000",$0,78122.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1164,tt2072962,6.9,1186,The Client,Eui-roi-in,2011,123.0,"Drama,Thriller",63,"Jul 20, 1994",The Client,"$45,000,000","$92,115,211",117615211.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1165,tt2140373,7.5,140678,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",37,"Dec 13, 2013",Saving Mr. Banks,"$35,000,000","$83,299,761",114962525.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1166,tt2149137,2.2,679,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,11,"Mar 20, 2012",Snow White: A Deadly Summer,"$1,000,000",$0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1167,tt2293640,6.4,193917,Minions,Minions,2015,91.0,"Adventure,Animation,Comedy",73,"Jul 10, 2015",Minions,"$74,000,000","$336,045,770",1160336173.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1168,tt2364897,3.9,8167,The Disappointments Room,The Disappointments Room,2016,85.0,"Drama,Horror,Thriller",30,"Sep 9, 2016",The Disappointments Room,"$15,000,000","$2,423,467",3503761.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1169,tt2390361,7.0,55698,Enough Said,Enough Said,2013,93.0,"Comedy,Drama,Romance",88,"Sep 18, 2013",Enough Said,"$8,000,000","$17,550,872",25621449.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1170,tt2531344,6.2,57142,Blockers,Blockers,2018,102.0,Comedy,60,"Apr 6, 2018",Blockers,"$21,000,000","$60,311,495",94045328.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1171,tt2582500,4.7,11030,Shut In,Shut In,2016,91.0,"Drama,Mystery,Thriller",50,"Nov 11, 2016",Shut In,"$10,000,000","$6,900,335",11360665.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1172,tt2609912,6.8,7880,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2013,75.0,"Comedy,Documentary",14,"Jul 3, 2013",Kevin Hart: Let Me Explain,"$2,500,000","$32,244,051",32327255.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1173,tt2784678,6.4,24744,Top Five,Top Five,2014,102.0,"Comedy,Romance",80,"Dec 12, 2014",Top Five,"$12,000,000","$25,317,379",26001741.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1174,tt2866824,6.6,1053,Tiger Orange,Tiger Orange,2014,75.0,Drama,99,"Jul 7, 2015",Tiger Orange,"$100,000",$0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1175,tt2869728,5.9,48688,Ride Along 2,Ride Along 2,2016,102.0,"Action,Comedy,Crime",95,"Jan 15, 2016",Ride Along 2,"$40,000,000","$90,862,685",124827316.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1176,tt3170832,8.2,316791,Room,Room,2015,118.0,"Drama,Thriller",80,"Oct 16, 2015",Room,"$13,000,000","$14,677,674",36262783.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1177,tt3276924,6.1,24740,Heist,Heist,2015,93.0,"Action,Crime,Thriller",4,"Nov 9, 2001",Heist,"$35,000,000","$23,483,357",28906817.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1178,tt3276924,6.1,24740,Heist,Heist,2015,93.0,"Action,Crime,Thriller",25,"Nov 13, 2015",Heist,"$8,900,000","$50,136",3324131.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1179,tt3333870,4.9,2759,Antibirth,Antibirth,2016,94.0,Horror,49,"Sep 2, 2016",Antibirth,"$2,500,000",$0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1180,tt3416532,7.5,70416,A Monster Calls,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",41,"Jan 6, 2017",A Monster Calls,"$43,000,000","$3,740,823",46414530.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1181,tt0945513,7.5,452036,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",96,"Apr 1, 2011",Source Code,"$32,000,000","$54,712,227",140428499.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1182,tt1798684,7.4,199783,Southpaw,Southpaw,2015,124.0,"Drama,Sport",92,"Jul 24, 2015",Southpaw,"$30,000,000","$52,421,953",94156456.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1183,tt1799516,6.4,2779,Benji,Benji,2018,87.0,"Crime,Drama,Family",30,"Nov 15, 1974",Benji,"$500,000","$31,559,560",31559560.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1184,tt1833673,5.4,40466,Dhoom 3,Dhoom:3,2013,172.0,"Action,Thriller",60,"Dec 20, 2013",Dhoom 3,"$24,000,000","$8,031,955",11723620.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1185,tt1853739,6.6,79451,You're Next,You're Next,2011,95.0,"Action,Comedy,Horror",17,"Aug 23, 2013",You're Next,"$1,000,000","$18,494,006",26887177.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1186,tt1981115,6.9,540996,Thor: The Dark World,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",66,"Nov 8, 2013",Thor: The Dark World,"$150,000,000","$206,362,140",644602516.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1187,tt1995477,5.4,661,Always Woodstock,There's Always Woodstock,2014,97.0,"Comedy,Music,Romance",57,"Nov 14, 2014",Always Woodstock,"$2,400,000",$0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1188,tt2004420,6.3,266020,Neighbors,Neighbors,2014,97.0,Comedy,64,"May 9, 2014",Neighbors,"$18,000,000","$150,086,800",270944428.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1189,tt2005374,6.4,51915,The Frozen Ground,The Frozen Ground,2013,105.0,"Crime,Drama,Mystery",22,"Aug 23, 2013",The Frozen Ground,"$19,200,000",$0,5617460.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1190,tt2024432,5.7,115624,Identity Thief,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",32,"Feb 8, 2013",Identity Thief,"$35,000,000","$134,506,920",175361578.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1191,tt2084970,8.0,620834,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",6,"Nov 28, 2014",The Imitation Game,"$15,000,000","$91,125,143",227740463.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1192,tt2172935,7.2,15592,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,37,"Sep 27, 2013",Metallica Through the Never,"$18,000,000","$3,419,967",9082906.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1193,tt2234155,6.3,179817,The Internship,The Internship,2013,119.0,Comedy,63,"Jun 7, 2013",The Internship,"$58,000,000","$44,672,764",93672764.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1194,tt2239832,5.8,18533,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",36,"Jun 20, 2014",Think Like a Man Too,"$24,000,000","$65,028,687",70027933.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1195,tt2241035,6.6,1299,The Color Purple,Be Range Arghavan,2010,97.0,"Action,Drama",5,"Dec 18, 1985",The Color Purple,"$15,000,000","$93,589,701",93589701.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1196,tt2295722,5.8,6955,Falcon Rising,Falcon Rising,2014,103.0,"Action,Adventure",54,"Sep 4, 2014",Falcon Rising,"$4,500,000","$11,774",11774.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1197,tt2349460,6.2,3006,Grace Unplugged,Grace Unplugged,2013,102.0,"Drama,Music",43,"Oct 4, 2013",Grace Unplugged,"$1,700,000","$2,507,159",2507159.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1198,tt2388715,6.5,106906,Oculus,Oculus,2013,104.0,"Horror,Mystery",72,"Apr 11, 2014",Oculus,"$5,000,000","$27,695,246",44115496.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1199,tt2402157,6.3,59293,The November Man,The November Man,2014,108.0,"Action,Crime,Thriller",61,"Aug 27, 2014",The November Man,"$15,000,000","$25,018,119",34820335.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1200,tt2409300,6.5,4472,Killers,Killers,2014,137.0,"Action,Crime,Drama",54,"Jun 4, 2010",Killers,"$75,000,000","$47,059,963",95572749.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1201,tt1103153,5.4,82237,Killers,Killers,2010,100.0,"Action,Comedy,Romance",54,"Jun 4, 2010",Killers,"$75,000,000","$47,059,963",95572749.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1202,tt2446502,3.5,2372,Zombie Hunter,Zombie Hunter,2013,93.0,"Action,Comedy,Horror",16,"Oct 8, 2013",Zombie Hunter,"$1,000,000",$0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1203,tt2494362,7.1,70298,Bone Tomahawk,Bone Tomahawk,2015,132.0,"Adventure,Drama,Horror",77,"Oct 23, 2015",Bone Tomahawk,"$2,000,000",$0,475846.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1204,tt2505294,6.1,10680,Ask Me Anything,Ask Me Anything,2014,100.0,Drama,33,"Mar 3, 2015",Ask Me Anything,"$950,000",$0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1205,tt2582496,7.8,112627,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",100,"Jun 12, 2015",Me and Earl and the Dying Girl,"$8,000,000","$6,758,416",9266180.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1206,tt2704752,7.7,506,Above and Beyond,Above and Beyond,2014,90.0,"Adventure,Documentary,History",38,"Jan 30, 2015",Above and Beyond,"$1,300,000","$288,751",288751.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1207,tt2910904,7.1,46833,The Dressmaker,The Dressmaker,2015,119.0,"Comedy,Drama",57,"Sep 23, 2016",The Dressmaker,"$11,900,000","$2,022,115",24041617.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1208,tt3014284,6.0,18926,The Lego Ninjago Movie,The Lego Ninjago Movie,2017,101.0,"Action,Adventure,Animation",20,"Sep 22, 2017",The Lego Ninjago Movie,"$70,000,000","$59,281,555",122737201.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1209,tt3182596,7.3,1010,Factory Girl,Fatat el masnaa,2013,90.0,"Drama,Romance",44,"Feb 2, 2007",Factory Girl,"$7,000,000","$1,661,464",1661464.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1210,tt3322940,5.4,122039,Annabelle,Annabelle,2014,99.0,"Horror,Mystery,Thriller",84,"Oct 3, 2014",Annabelle,"$6,500,000","$84,273,813",256862920.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1211,tt3850590,6.2,55400,Krampus,Krampus,2015,98.0,"Comedy,Fantasy,Horror",28,"Dec 4, 2015",Krampus,"$15,000,000","$42,725,475",61788393.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1212,tt3910736,4.1,2216,Gun Shy,Gun Shy,2017,92.0,"Action,Adventure,Comedy",86,"Feb 4, 2000",Gun Shy,"$10,000,000","$1,638,202",1638202.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1213,tt3960412,6.7,47278,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music",47,"Jun 3, 2016",Popstar: Never Stop Never Stopping,"$20,000,000","$9,496,130",9537120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1214,tt4080028,6.3,535,Thirteen,Sizdah,2014,100.0,Drama,15,"Aug 20, 2003",Thirteen,"$2,000,000","$4,601,043",9505996.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1215,tt4154916,5.4,17336,Replicas,Replicas,2018,107.0,"Drama,Sci-Fi,Thriller",62,"Nov 9, 2012",Replicas,"$4,000,000",$0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1216,tt5052474,7.1,95650,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",59,"Jun 29, 2018",Sicario: Day of the Soldado,"$35,000,000","$50,065,850",75885196.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1217,tt5941692,5.5,3738,Miss Bala,Miss Bala,2019,104.0,"Action,Crime,Drama",81,"Feb 1, 2019",Miss Bala,"$15,000,000","$14,998,027",15362298.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1218,tt1911600,6.5,8092,Miss Bala,Miss Bala,2011,113.0,"Crime,Drama,Thriller",81,"Feb 1, 2019",Miss Bala,"$15,000,000","$14,998,027",15362298.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1219,tt6628394,7.1,86318,Bad Times at the El Royale,Bad Times at the El Royale,2018,141.0,"Crime,Drama,Mystery",10,"Oct 12, 2018",Bad Times at the El Royale,"$32,000,000","$17,839,115",29204379.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1220,tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",78,"Apr 21, 2017",The Promise,"$90,000,000","$8,224,288",10551417.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1221,tt4776998,6.1,164555,The Promise,The Promise,2016,133.0,"Drama,History",78,"Apr 21, 2017",The Promise,"$90,000,000","$8,224,288",10551417.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1222,tt7961060,8.0,16465,Dragon Ball Super: Broly,Doragon bôru chô: Burorî,2018,100.0,"Action,Adventure,Animation",36,"Jan 16, 2019",Dragon Ball Super: Broly,"$8,500,000","$30,376,755",122747755.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1223,tt0466893,6.5,14708,Margaret,Margaret,2011,150.0,Drama,27,"Sep 30, 2011",Margaret,"$14,000,000","$47,185",623292.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
